raw,pctl
196.63,0.4390424
196.62,0.4392916
196.61,0.4395407
196.6,0.4397899
196.54,0.4402882
196.53,0.4407866
196.51,0.4410358
196.5,0.4412849
196.02,0.4415341
196,0.4417833
195.99,0.4462684
195.98,0.4492585
195.97,0.4512518
195.96,0.455737
195.95,0.4559861
195.94,0.4577303
195.93,0.4582287
195.92,0.4589762
195.91,0.4594745
195.89,0.4599729
195.87,0.4602221
195.86,0.4637105
195.84,0.4639597
195.81,0.4642088
195.79,0.4647072
195.74,0.4652055
195.69,0.4657039
195.68,0.4662022
195.66,0.4664514
195.62,0.4667006
195.6,0.4669497
195.48,0.4671989
195.39,0.4674481
195.2,0.4676972
195.19,0.4719332
195.18,0.4751724
195.17,0.4776642
195.16,0.4799067
195.15,0.4816509
195.14,0.4828968
195.13,0.4841426
195.12,0.4856377
195.11,0.4868835
195.1,0.4878802
195.09,0.4891261
195.08,0.4908703
195.07,0.4911195
195.06,0.4946079
195.02,0.4948571
195,0.4951062
194.98,0.4953554
194.95,0.4956046
194.94,0.4958538
194.92,0.4961029
194.81,0.4963521
194.7,0.4966013
194.4,0.4968505
194.39,0.5008372
194.38,0.5020831
194.37,0.5033289
194.36,0.5073157
194.35,0.510555
194.34,0.5122992
194.33,0.5127975
194.32,0.5132959
194.31,0.5155384
194.3,0.5167843
194.29,0.5172826
194.28,0.5175318
194.27,0.5185285
194.26,0.5227644
194.24,0.5230136
194.23,0.5232628
194.22,0.5235119
194.21,0.5240103
194.19,0.5242595
194.16,0.5247578
194.14,0.525007
194.13,0.5255053
193.63,0.5257545
193.6,0.5262528
193.59,0.5344755
193.58,0.5374656
193.57,0.5392098
193.56,0.5414524
193.55,0.5444425
193.54,0.546685
193.53,0.5489276
193.52,0.5494259
193.51,0.5506718
193.5,0.5514193
193.49,0.5519176
193.48,0.552416
193.47,0.5531635
193.46,0.5569011
193.45,0.5573994
193.44,0.5578978
193.43,0.558147
193.42,0.5583961
193.4,0.5591436
193.39,0.5593928
193.37,0.5598912
193.34,0.5601403
193.29,0.5606387
193.28,0.5608879
192.8,0.561137
192.79,0.5691106
192.78,0.5713531
192.77,0.574094
192.76,0.5768349
192.75,0.579825
192.74,0.58132
192.73,0.5828151
192.72,0.5830642
192.71,0.5838117
192.7,0.5845593
192.69,0.5850576
192.68,0.5860543
192.67,0.587051
192.66,0.5907886
192.65,0.5910378
192.63,0.5912869
192.62,0.5920344
192.61,0.5922836
192.5,0.5925328
192.47,0.592782
192.38,0.5930311
192.29,0.5932803
192.01,0.5935295
192,0.5937787
191.99,0.5992605
191.98,0.6027489
191.97,0.6054898
191.96,0.607234
191.95,0.6099749
191.94,0.6114699
191.93,0.6119683
191.92,0.6127158
191.91,0.6149583
191.9,0.615955
191.89,0.6167025
191.88,0.6176992
191.87,0.6184468
191.85,0.6219352
191.84,0.6221843
191.83,0.6226827
191.82,0.6229319
191.81,0.623181
191.79,0.6234302
191.77,0.6239286
191.72,0.6241777
191.69,0.6244269
191.62,0.6246761
191.2,0.6249252
191.19,0.6314037
191.18,0.6338955
191.17,0.6363872
191.16,0.6391281
191.15,0.640374
191.14,0.6421182
191.13,0.6431149
191.12,0.643364
191.11,0.6443607
191.1,0.6463541
191.09,0.6471016
191.07,0.6473508
191.04,0.6520851
191.03,0.6523343
191.02,0.6530818
191,0.6540785
190.98,0.6545768
190.95,0.654826
190.93,0.6553243
190.89,0.6555735
190.87,0.6558227
190.82,0.6560718
190.4,0.656321
190.39,0.6647929
190.38,0.6670354
190.37,0.6690288
190.36,0.6712714
190.35,0.6737631
190.34,0.6752581
190.32,0.6782482
190.31,0.6789957
190.3,0.6794941
190.29,0.6797433
190.28,0.6802416
190.27,0.6807399
190.25,0.6839792
190.24,0.6842284
190.23,0.6844775
190.22,0.6847267
190.21,0.6849759
190.18,0.6854742
190.16,0.6857234
190.15,0.6859726
190.14,0.6862217
190.09,0.6864709
190.06,0.6867201
190.05,0.6872184
189.92,0.6874676
189.89,0.6877168
189.61,0.687966
189.6,0.6882151
189.59,0.6929494
189.58,0.696687
189.57,0.6986804
