wpm,pctl
179.77,0.1516735
179.6,0.1524344
179.59,0.152688
179.58,0.1531953
179.57,0.1534489
179.56,0.1539562
179.4,0.1542098
179.39,0.1544635
179.37,0.1552244
179.34,0.155478
179.31,0.1557316
179.2,0.1559853
179.19,0.1567462
179.18,0.1572534
179.17,0.1575071
179.14,0.1577607
179,0.1580143
178.99,0.1587752
178.98,0.1595362
178.97,0.1597898
178.96,0.1600434
178.94,0.1602971
178.86,0.1608043
178.8,0.161058
178.79,0.1620725
178.78,0.1625798
178.77,0.1628334
178.75,0.163087
178.6,0.1635943
178.59,0.1646088
178.58,0.1656234
178.57,0.1661307
178.4,0.1666379
178.39,0.1673988
178.37,0.1681597
178.36,0.1684134
178.2,0.168667
178.19,0.1689206
178.18,0.1691743
178.17,0.1696815
178.08,0.1699352
178,0.1701888
177.99,0.1706961
177.98,0.1709497
177.97,0.1712033
177.8,0.1717106
177.79,0.1724715
177.77,0.1732324
177.75,0.1737397
177.6,0.1739933
177.59,0.1745006
177.57,0.1747542
177.4,0.1750079
177.39,0.1767833
177.37,0.1775442
177.36,0.1783051
177.2,0.1793197
177.19,0.1798269
177.18,0.1810951
177.17,0.1813487
177.16,0.1823633
177.14,0.1828705
177,0.1831242
176.99,0.1843923
176.97,0.1848996
176.96,0.1856605
176.95,0.1859141
176.8,0.1861678
176.79,0.1866751
176.78,0.1876896
176.77,0.1884505
176.75,0.1887041
176.6,0.1889578
176.59,0.189465
176.57,0.1897187
176.5,0.1914941
176.4,0.1917477
176.39,0.1927623
176.38,0.1932696
176.37,0.1935232
176.2,0.1937768
176.19,0.1940305
176.18,0.1942841
176.17,0.1945377
176.15,0.1955523
176,0.1958059
175.99,0.1965668
175.98,0.1970741
175.97,0.1975813
175.96,0.1980886
175.8,0.1983422
175.79,0.1996104
175.78,0.2003713
175.77,0.2011322
175.72,0.2013859
175.6,0.2016395
175.59,0.2024004
175.58,0.2031613
175.57,0.2036686
175.56,0.2039222
175.45,0.2044295
175.4,0.2046831
175.39,0.2051904
175.38,0.2072195
175.37,0.2074731
175.35,0.208234
175.2,0.2084876
175.19,0.2089949
175.17,0.2095022
175,0.2097558
174.99,0.2107703
174.98,0.2120385
174.97,0.2125458
174.93,0.2127994
174.8,0.2130531
174.79,0.2143212
174.78,0.2155894
174.77,0.2160967
174.76,0.2173648
174.6,0.2176185
174.59,0.218633
174.57,0.2193939
174.56,0.2196475
174.48,0.2201548
174.4,0.2204085
174.39,0.2209157
174.38,0.2221839
174.37,0.2224375
174.2,0.2226912
174.19,0.2231984
174.18,0.2239593
174.17,0.2244666
174.14,0.2249739
174.13,0.2252275
174,0.2254811
173.98,0.227003
173.97,0.2272566
173.8,0.2280175
173.79,0.229032
173.78,0.2292857
173.77,0.2295393
173.6,0.2300466
173.59,0.2305538
173.58,0.2315684
173.57,0.2320756
173.56,0.2330902
173.4,0.2335975
173.39,0.2348656
173.38,0.2358802
173.37,0.2363874
173.34,0.2371483
173.26,0.237402
173.2,0.2376556
173.19,0.2391774
173.18,0.240192
173.17,0.2412065
173,0.2424747
172.99,0.2445037
172.98,0.2457719
172.97,0.2460255
172.8,0.2462792
172.79,0.2467864
172.78,0.2475474
172.77,0.2483083
172.74,0.2490692
172.6,0.2493228
172.59,0.2503373
172.58,0.2516055
172.57,0.2523664
172.56,0.2528737
172.54,0.2531273
172.4,0.2533809
172.39,0.2546491
172.37,0.2556637
172.35,0.2569318
172.2,0.2574391
172.19,0.2599754
172.18,0.2620045
172.17,0.2625118
172.15,0.2627654
172.09,0.2630191
172,0.2632727
171.99,0.2645409
171.97,0.2660627
171.96,0.2663163
171.8,0.2665699
171.79,0.2678381
171.78,0.2683454
171.77,0.2698672
171.74,0.2701208
171.62,0.2703745
171.6,0.2706281
171.59,0.2726572
171.58,0.2746863
171.57,0.2749399
171.4,0.2759544
171.39,0.2767153
171.37,0.2772226
171.31,0.2777299
171.2,0.2779835
171.19,0.278998
171.18,0.2800126
171.17,0.2805198
171.16,0.2810271
171.14,0.2812808
171.11,0.281788
171,0.2820417
170.99,0.2838171
170.98,0.2848316
170.97,0.2860998
170.8,0.2868607
170.79,0.2878753
170.78,0.2888898
170.77,0.2893971
170.6,0.2899043
170.59,0.292187
170.58,0.2932016
170.57,0.2937088
170.56,0.2947234
170.52,0.294977
170.4,0.2952307
170.39,0.2962452
170.38,0.2980206
170.37,0.2985279
170.2,0.2987815
170.19,0.300557
170.18,0.3015715
170.17,0.3018252
170,0.3023324
169.99,0.3038542
169.98,0.305376
169.97,0.3056297
169.93,0.3058833
169.89,0.3061369
169.79,0.3063906
169.78,0.308166
169.77,0.3089269
169.71,0.3099415
169.6,0.3101951
169.59,0.3119705
169.58,0.313746
169.57,0.3139996
169.54,0.3157751
169.4,0.3160287
169.39,0.3170432
169.38,0.3183114
169.37,0.3190723
169.36,0.3198332
169.2,0.3200868
169.19,0.3216087
169.18,0.3226232
169.17,0.3231305
169.16,0.3233841
169,0.3236377
168.99,0.3249059
168.97,0.3261741
168.96,0.3264277
168.95,0.326935
168.8,0.3276959
168.79,0.329725
168.78,0.3307395
168.77,0.3309931
168.76,0.3320077
168.71,0.3325149
168.7,0.3327686
168.6,0.3330222
168.59,0.3347977
168.58,0.3360658
168.57,0.3368267
168.55,0.3386022
168.53,0.3388558
168.4,0.3391094
168.39,0.3411385
168.38,0.3426603
168.37,0.3434212
168.32,0.3441821
168.2,0.3444358
168.19,0.3457039
168.18,0.3467185
168.17,0.3469721
168.14,0.3472257
168.13,0.3474794
168,0.347733
167.99,0.3492548
167.98,0.350523
167.97,0.3520448
167.94,0.3525521
167.8,0.3528057
167.79,0.3543275
167.78,0.3553421
167.77,0.3555957
167.76,0.3566102
167.75,0.3568639
167.74,0.3571175
167.72,0.3573711
167.69,0.3576248
167.6,0.3578784
167.59,0.3588929
167.57,0.3596538
167.56,0.3601611
167.54,0.3604147
167.52,0.3611756
167.4,0.3614293
167.39,0.3624438
167.37,0.3647265
167.35,0.3654874
167.34,0.3657411
167.32,0.3662483
167.2,0.366502
167.19,0.3675165
167.18,0.369292
167.17,0.3700529
167.16,0.3715747
167,0.3718283
166.99,0.3733501
166.98,0.3746183
166.97,0.3753792
166.96,0.3763937
166.94,0.3766474
166.92,0.3771546
166.8,0.3774083
166.79,0.379691
166.78,0.3807055
166.77,0.3814664
166.76,0.382481
166.74,0.3827346
166.73,0.3832419
166.72,0.3834955
166.6,0.3837491
166.59,0.3850173
166.58,0.3862855
166.57,0.3878073
166.4,0.3890755
166.39,0.3903436
166.38,0.39288
166.37,0.3933872
166.34,0.394909
166.32,0.3954163
166.23,0.39567
166.2,0.3959236
166.19,0.3974454
166.18,0.4002354
166.17,0.400489
166.14,0.4015035
166,0.4020108
165.99,0.4050544
165.98,0.4075908
165.97,0.4088589
165.94,0.4101271
165.8,0.4103808
165.79,0.4124098
165.78,0.4146925
165.77,0.4151998
165.76,0.4162144
165.74,0.4167216
165.6,0.4169753
165.59,0.4187507
165.58,0.4202725
165.57,0.4215407
165.52,0.4225552
165.4,0.4228089
165.39,0.4245843
165.38,0.4253452
165.37,0.4263597
165.2,0.4276279
165.19,0.429657
165.18,0.4314324
165.17,0.4319397
165.16,0.4334615
165.14,0.4337151
165.12,0.4339688
165,0.4342224
164.99,0.4365051
164.98,0.4382806
164.97,0.4387878
164.96,0.4392951
164.8,0.4395487
164.79,0.4403096
164.78,0.442846
164.77,0.4438605
164.76,0.4443678
164.6,0.4446214
164.59,0.4458896
164.58,0.4466505
164.57,0.4474114
164.55,0.4481723
164.4,0.4486796
164.39,0.4509623
164.38,0.4527377
164.37,0.4540059
164.36,0.4542595
164.32,0.4547668
164.2,0.4550204
164.19,0.458825
164.18,0.4595859
164.17,0.460854
164.16,0.4623758
164.15,0.4626295
164.12,0.4628831
164,0.4631367
163.99,0.4649122
163.98,0.4669413
163.97,0.4674485
163.96,0.4684631
163.8,0.4689703
163.79,0.4730285
163.78,0.4748039
163.77,0.4755648
163.76,0.4763257
163.6,0.476833
163.59,0.4793694
163.58,0.4798766
163.57,0.4803839
163.56,0.4829202
163.46,0.4839348
163.4,0.4841884
163.39,0.4864711
163.38,0.4885002
163.37,0.4897684
163.36,0.4917975
163.32,0.4920511
163.2,0.4923047
163.19,0.4950947
163.18,0.4966165
163.17,0.4971238
163,0.4988992
162.99,0.5009283
162.98,0.5044792
162.97,0.5054937
162.95,0.5065083
162.92,0.5070155
162.8,0.5072692
162.79,0.5110737
162.78,0.5123419
162.77,0.5131028
162.75,0.5143709
162.67,0.5151318
162.6,0.5153855
162.59,0.5186827
162.58,0.5204582
162.57,0.5217263
162.56,0.5232481
162.55,0.5235018
162.4,0.524009
162.39,0.5260381
162.38,0.5278136
162.37,0.5288281
162.2,0.5308572
162.19,0.5341544
162.18,0.5374517
162.17,0.5392271
162.16,0.5420171
162.15,0.5422707
162.13,0.5425244
162.09,0.542778
162,0.5430316
161.99,0.5473434
161.98,0.5486116
161.97,0.5501334
161.96,0.551148
161.95,0.5516552
161.8,0.5519089
161.79,0.5539379
161.78,0.5564743
161.77,0.5579961
161.73,0.5590106
161.6,0.5595179
161.59,0.5612933
161.58,0.5648442
161.57,0.5656051
161.56,0.5671269
161.55,0.5676342
161.4,0.5681415
161.39,0.5699169
161.38,0.5724533
161.37,0.5732142
161.36,0.5752432
161.2,0.5760041
161.19,0.5790478
161.18,0.5818377
161.17,0.5825986
161.16,0.5843741
161.11,0.5846277
161,0.5848813
160.99,0.5861495
160.98,0.5876713
160.97,0.5886859
160.95,0.589954
160.88,0.5904613
160.8,0.5907149
160.79,0.5945195
160.78,0.5968022
160.77,0.5978167
160.76,0.5995922
160.6,0.5998458
160.59,0.6039039
160.58,0.6072012
160.57,0.6074548
160.56,0.6079621
160.55,0.6084694
160.4,0.608723
160.39,0.6127812
160.38,0.6150639
160.37,0.6170929
160.36,0.6193757
160.35,0.6196293
160.34,0.6201366
160.2,0.6203902
160.19,0.6239411
160.18,0.6262238
160.17,0.6272383
160.16,0.6287601
160.15,0.6292674
160,0.629521
159.99,0.6345937
159.98,0.6366228
159.97,0.6383982
159.95,0.6416955
159.92,0.6419491
159.8,0.6422028
159.79,0.6449927
159.78,0.6475291
159.77,0.64829
159.75,0.6505727
159.74,0.6508263
159.72,0.65108
159.6,0.6515872
159.59,0.6561527
159.58,0.6576745
159.57,0.6584354
159.52,0.6599572
159.44,0.6602108
159.4,0.6604645
159.39,0.6635081
159.38,0.6657908
159.37,0.6665517
159.36,0.669088
159.35,0.6698489
159.32,0.6701026
159.24,0.6703562
159.2,0.6706098
159.19,0.6728926
159.18,0.6756825
159.17,0.6759362
159,0.6772043
158.99,0.6789798
158.98,0.6807552
158.97,0.6817698
158.95,0.6837988
158.94,0.6845597
158.8,0.685067
158.79,0.6876034
158.78,0.6911542
158.77,0.6919151
158.76,0.6941979
158.75,0.6944515
158.6,0.6947051
158.59,0.6977487
158.57,0.7020605
158.56,0.7040896
158.4,0.7043432
158.39,0.705865
158.38,0.7076405
158.37,0.7089087
158.35,0.7111914
158.32,0.711445
158.2,0.7116986
158.19,0.7144886
158.18,0.717025
158.17,0.7185468
158.15,0.7208295
158.09,0.7210831
158,0.7213368
157.99,0.7233658
157.98,0.7269167
157.97,0.7281849
157.95,0.7291994
157.92,0.7297067
157.84,0.7299603
157.8,0.730214
157.79,0.7332576
157.78,0.735033
157.77,0.7355403
157.76,0.7365548
157.75,0.7368085
157.74,0.7380766
157.72,0.7383303
157.69,0.7385839
157.68,0.7388375
157.6,0.7390912
157.59,0.7418812
157.58,0.7449248
157.57,0.7464466
157.56,0.7489829
157.53,0.7494902
157.45,0.7497438
157.4,0.7499975
157.39,0.7527874
157.38,0.7558311
157.37,0.7563383
157.35,0.7583674
157.28,0.758621
157.2,0.7588747
157.19,0.7619183
157.18,0.7644546
157.17,0.7652155
157.16,0.7664837
157.15,0.766991
157.14,0.7674982
157.12,0.7677519
157,0.7680055
156.99,0.7715564
156.98,0.7738391
156.97,0.7763755
156.95,0.7794191
156.93,0.7796727
156.8,0.78018
156.79,0.7844918
156.78,0.7875354
156.77,0.7882963
156.76,0.7893108
156.75,0.7900717
156.6,0.7903254
156.59,0.7948908
156.58,0.7976808
156.57,0.7992026
156.55,0.800978
156.4,0.8017389
156.39,0.8057971
156.38,0.8080798
156.37,0.809348
156.36,0.8098552
156.35,0.8108698
156.2,0.811377
156.19,0.8131525
156.18,0.8156888
156.17,0.816957
156.16,0.819747
156.15,0.8200006
156.14,0.8205079
156,0.8207615
155.99,0.8238051
155.98,0.8278633
155.97,0.8291315
155.96,0.8314142
155.94,0.8319214
155.92,0.8321751
155.91,0.8324287
155.9,0.8326823
155.84,0.832936
155.8,0.8331896
155.79,0.8367405
155.78,0.8402914
155.77,0.8420668
155.76,0.8443495
155.75,0.8448568
155.7,0.8453641
155.64,0.8456177
155.6,0.8458713
155.59,0.8496759
155.58,0.853734
155.57,0.8542413
155.52,0.8562704
155.4,0.856524
155.39,0.8610894
155.38,0.8628649
155.37,0.8643867
155.35,0.8659085
155.34,0.8664157
155.33,0.8666694
155.24,0.866923
155.2,0.8671766
155.19,0.8709812
155.18,0.8742784
155.17,0.8768148
155.15,0.8788438
155,0.8790975
154.99,0.8818874
154.98,0.8861992
154.97,0.8869601
154.96,0.8879747
154.95,0.8892429
154.8,0.8900038
154.79,0.8940619
154.78,0.8981201
154.77,0.8998955
154.76,0.9029391
154.75,0.9031928
154.6,0.9034464
154.59,0.9075045
154.58,0.9100409
154.57,0.91207
154.56,0.9148599
154.55,0.9151136
154.42,0.9156208
154.4,0.9158745
154.39,0.9199326
154.38,0.9255126
154.37,0.9275417
154.36,0.9288098
154.35,0.9290635
154.32,0.9293171
154.2,0.9295707
154.19,0.9351507
154.18,0.9381943
154.17,0.9394625
154.15,0.9402234
154,0.940477
153.99,0.9442816
153.98,0.9491006
153.97,0.9508761
153.95,0.9534124
153.94,0.9539197
153.8,0.9541733
153.79,0.959246
153.78,0.9633041
153.77,0.9643187
153.76,0.9676159
153.75,0.9678696
153.72,0.9681232
153.6,0.9683768
153.59,0.972435
153.58,0.9762395
153.57,0.9777613
153.56,0.9805513
153.55,0.9810586
153.54,0.9813122
153.52,0.9815658
153.47,0.9820731
153.4,0.9823267
153.39,0.9851167
153.38,0.9886676
153.37,0.9901894
153.35,0.9922185
153.34,0.9924721
153.2,0.993233
153.19,0.9998275
153.18,1.006168
153.17,1.007437
153.16,1.010734
153.07,1.010987
153,1.011241
152.99,1.016314
152.98,1.020372
152.97,1.02164
152.96,1.024684
152.95,1.025445
152.94,1.026206
152.92,1.026459
152.91,1.026713
152.8,1.02722
152.79,1.032546
152.78,1.035844
152.77,1.03838
152.76,1.041931
152.75,1.042185
152.71,1.042438
152.65,1.042945
152.6,1.043199
152.59,1.047511
152.58,1.052584
152.57,1.054866
152.56,1.058671
152.55,1.058924
152.53,1.059685
152.44,1.059939
152.4,1.060193
152.39,1.063997
152.38,1.070084
152.37,1.07186
152.36,1.074903
152.35,1.075157
152.2,1.075411
152.19,1.08023
152.18,1.083781
152.17,1.086317
152.16,1.090882
152.15,1.091643
152.12,1.092658
152.11,1.092911
152,1.093165
151.99,1.096716
151.98,1.09976
151.97,1.10255
151.96,1.104832
151.92,1.105847
151.83,1.106354
151.8,1.106608
151.79,1.11168
151.78,1.118275
151.77,1.120811
151.76,1.123855
151.6,1.124362
151.59,1.127913
151.58,1.134507
151.57,1.136283
151.56,1.13958
151.55,1.140087
151.4,1.140848
151.39,1.144653
151.38,1.149726
151.37,1.151247
151.36,1.156574
151.31,1.157335
151.2,1.157588
151.19,1.163929
151.18,1.171792
151.17,1.173567
151.15,1.179147
151,1.179654
150.99,1.185742
150.98,1.189546
150.97,1.192083
150.96,1.195126
150.95,1.195633
150.94,1.196394
150.9,1.196648
150.87,1.196902
150.8,1.197155
150.79,1.203496
150.78,1.208062
150.77,1.210344
150.75,1.214656
150.74,1.215163
150.73,1.215671
150.72,1.215924
150.6,1.216431
150.59,1.220743
150.58,1.226323
150.57,1.228606
150.56,1.233425
150.55,1.233932
150.54,1.23444
150.52,1.234693
150.51,1.235454
150.4,1.235708
150.39,1.242302
150.38,1.246868
150.37,1.249658
150.36,1.252448
150.35,1.253462
150.34,1.254477
150.3,1.25473
150.2,1.254984
150.19,1.261071
150.18,1.267158
150.17,1.269441
150.16,1.272485
150.15,1.272992
150.12,1.273246
150,1.273499
149.99,1.27984
149.98,1.28542
149.97,1.289732
149.96,1.291
149.95,1.291254
149.93,1.291507
149.8,1.291761
149.79,1.298355
149.78,1.303682
149.77,1.30774
149.76,1.308501
149.6,1.309515
149.59,1.318646
149.58,1.32448
149.57,1.329045
149.56,1.330313
149.54,1.330821
149.53,1.331074
149.49,1.331582
149.4,1.331835
149.39,1.338176
149.38,1.34401
149.36,1.348829
149.35,1.349082
149.2,1.34959
149.19,1.356945
149.18,1.359989
149.17,1.362779
149.16,1.36354
149.14,1.365061
149,1.365315
148.99,1.368105
148.98,1.374699
148.97,1.379011
148.95,1.379265
148.93,1.379519
148.9,1.379772
148.8,1.380026
148.79,1.387888
148.78,1.392454
148.77,1.396766
148.76,1.398034
148.75,1.399048
148.73,1.399556
148.72,1.399809
148.6,1.400063
148.59,1.404882
148.58,1.409701
148.57,1.412491
148.55,1.413506
148.54,1.413759
148.5,1.414013
148.45,1.41452
148.44,1.414774
148.4,1.415027
148.39,1.421622
148.38,1.426187
148.37,1.429485
148.36,1.431006
148.35,1.43126
148.29,1.431514
148.2,1.431767
148.19,1.437601
148.18,1.443688
148.17,1.448
148.16,1.449775
148.15,1.450283
148.13,1.450536
148,1.45079
147.99,1.458145
147.98,1.46474
147.97,1.470066
147.96,1.471081
147.95,1.471334
147.93,1.472349
147.88,1.472602
147.8,1.472856
147.79,1.477929
147.78,1.483509
147.77,1.489089
147.75,1.490103
147.74,1.490357
147.73,1.49061
147.67,1.490864
147.6,1.491118
147.59,1.499234
147.58,1.507097
147.57,1.512169
147.56,1.513438
147.53,1.513945
147.5,1.514198
147.45,1.514452
147.4,1.514706
147.39,1.522315
147.38,1.528909
147.37,1.533982
147.36,1.534996
147.35,1.535504
147.34,1.536011
147.33,1.536265
147.2,1.536518
147.19,1.543874
147.18,1.550468
147.17,1.555287
147.16,1.556048
147.15,1.556809
147,1.557316
146.99,1.564672
146.98,1.568984
146.97,1.571774
146.96,1.573295
146.95,1.574056
146.94,1.57431
146.93,1.574563
146.8,1.574817
146.79,1.582426
146.78,1.588513
146.77,1.592064
146.76,1.593079
146.75,1.593586
146.74,1.594347
146.72,1.594601
146.64,1.594854
146.6,1.595108
146.59,1.60221
146.58,1.608297
146.57,1.612862
146.56,1.61413
146.55,1.614638
146.54,1.615906
146.53,1.61616
146.5,1.616667
146.4,1.61692
146.39,1.622754
146.38,1.629349
146.37,1.633153
146.36,1.633914
146.35,1.634675
146.2,1.635436
146.19,1.644567
146.18,1.649132
146.17,1.652429
146.16,1.652937
146.15,1.653444
146,1.654205
145.99,1.662067
145.98,1.666126
145.97,1.670184
145.96,1.671452
145.95,1.671706
145.94,1.671959
145.93,1.672213
145.92,1.672466
145.8,1.67272
145.79,1.679568
145.78,1.68388
145.77,1.691743
145.76,1.693264
145.75,1.693518
145.74,1.693772
145.6,1.694025
145.59,1.699859
145.58,1.707722
145.57,1.712794
145.55,1.714063
145.53,1.71457
145.51,1.714823
145.4,1.715077
145.39,1.723193
145.38,1.728773
145.37,1.735114
145.36,1.736636
145.35,1.73689
145.33,1.737651
145.2,1.737904
145.19,1.745767
145.18,1.751093
145.17,1.756927
145.16,1.757941
145.15,1.758449
145,1.758956
144.99,1.766058
144.98,1.774174
144.97,1.780261
144.95,1.781529
144.88,1.782037
144.87,1.78229
144.8,1.782544
144.79,1.790914
144.78,1.794972
144.77,1.800552
144.75,1.802327
144.73,1.802835
144.69,1.803342
144.68,1.803596
144.6,1.803849
144.59,1.813995
144.58,1.821096
